FID,vid,cid,id,source,project,pcode,name,visit_date,visit_onsite,visit_onsite_novisitreason,geom,longitude,latitude,location_origin,province,province_old,territoire,collectivite,groupement,village,workers_numb,access_dry,access_wet,is_3t_mine,is_gold_mine,mineral1,selling_points_mineral1,final_destination_mineral1,mineral2,selling_points_mineral2,final_destination_mineral2,mineral3,selling_points_mineral3,final_destination_mineral3,mercury,presence,interference,armed_group1,type_armed_group1,frequency_armed_group1,taxation_armed_group1,commerce_taxation_armed_group1,entrance_taxation_armed_group1,monopoly_armed_group1,buying_minerals_armed_group1,digging_armed_group1,forced_labour_armed_group1,pillaging_armed_group1,armed_group2,type_armed_group2,frequency_armed_group2,taxation_armed_group2,commerce_taxation_armed_group2,entrance_taxation_armed_group2,monopoly_armed_group2,buying_minerals_armed_group2,digging_armed_group2,forced_labour_armed_group2,pillaging_armed_group2,state_service1,state_service2,state_service3,state_service4,itsci,traceability,qualification,childunder15,childunder15work,women,womenwork
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-61a,4821,3531,18,IPIS,IPIS - Madini,codmine01853,Filon I,2020-07-21,1,,POINT (28.897545 -1.7753516667),28.897545,-1.77535167,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,10,less2h,less2h,1,0,Cassitérite,Rien à signaler,Rien à signaler,Manganèse,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,1,Traiter les déchets,1,Lavage
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-619,4822,3532,74,IPIS,IPIS - Madini,codmine03512,Kasilu,2020-07-21,1,,POINT (27.97422 -2.54611),27.97422,-2.54611,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Sud,Nzovu,120,less2h,less2h,1,0,Cassitérite,Nzovu,Bukavu,Coltan,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,1,0,0,0,0,1,0,0,Raïa Mutomboki,Groupe armé local,Aléatoire,1,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Chefferie,DPMR,,,,1,"Creuser, Concassage, Lavage, Transport des minerais, Traiter les déchets",1,"Creuser, Concassage, Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-618,4823,3533,26,IPIS,IPIS - Madini,codmine03644,Bwa'ya,2020-07-21,1,,POINT (28.874995 -4.1221749999999995),28.874995,-4.122175,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,,Lumbi,77,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,0,0,0,0,Maï-Maï Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,Traiter les déchets,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-617,4824,3534,51,IPIS,IPIS - Madini,codmine00678,Bibomola,2020-07-22,0,Insécurité,POINT (27.844174 -2.231408),27.844174,-2.231408,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Nord,Swiza,150,more2h,more2h,1,0,Cassitérite,Tchonka,BUKAVU,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Aléatoire,1,1,0,0,0,0,0,1,SAESSCAM,Division des mines,,,,,,1,"Concassage, Transport des minerais, Traiter les déchets",0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-616,4825,3535,50,IPIS,IPIS - Madini,codmine00681,Matamba,2020-07-22,0,Insécurité,POINT (27.884211 -2.182952),27.884211,-2.182952,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Nord,Matamba,113,more2h,more2h,1,1,Cassitérite,Tchonka,"BUKAVU,",Coltan,,,Or,,,0,1,1,Raïa Mutomboki,Groupe armé local,Une fois par semaine,1,1,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,1,"Lavage, Transport des minerais, Traiter les déchets",1,"Lavage, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-615,4826,3536,104,IPIS,IPIS - Madini,codmine00685,Swiza,2020-07-22,1,,POINT (27.83522 -2.238673),27.83522,-2.238673,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Nord,Swiza,42,more2h,more2h,1,0,Cassitérite,Tchonka,BUKAVU,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Une fois par mois,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,1,"Concassage, Lavage, Traiter les déchets",0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-614,4827,3537,66,IPIS,IPIS - Madini,codmine00803,Ntangila,2020-07-22,1,,POINT (27.895312 -2.84303),27.895312,-2.84303,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Ntangila,140,less2h,less2h,0,1,Or,Mulungu,Bukavu,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,CNPRI( chargé pour la protection contre les rayons ionisants dans les Mines),,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-613,4828,3538,19,IPIS,IPIS - Madini,codmine00849,Misumari,2020-07-22,1,,POINT (28.90187 -1.7754),28.90187,-1.7754,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,24,less2h,less2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,,0,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-612,4829,3539,27,IPIS,IPIS - Madini,codmine00936,Idjwi,2020-07-22,1,,POINT (28.87053 -4.17181),28.87053,-4.17181,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma-Sud,Itota,11,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,1,0,0,0,Maï-Maï Maï-maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-611,4830,3540,28,IPIS,IPIS - Madini,codmine00937,Kenya,2020-07-22,1,,POINT (28.86922 -4.17419),28.86922,-4.17419,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma-Sud,Itota,72,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,0,0,0,0,Maï-Maï Maï-maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-610,4831,3541,21,IPIS,IPIS - Madini,codmine01837,Misumari II,2020-07-22,1,,POINT (28.900823 -1.780063),28.900823,-1.780063,Approximation,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,11,less2h,less2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,1,Lavage
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-60f,4832,3542,58,IPIS,IPIS - Madini,codmine03215,Mukamusi I,2020-07-22,1,,POINT (27.8857 -2.8388),27.8857,-2.8388,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,,50,less2h,less2h,0,1,Or,"MUKAMUSI 1 dans le village même, Kamulila,",Bukavu,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,1,1,1,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,CNPERIE,,,,0,,1,"Restaurant, S'occupent des champs dans le site minier pour vendre ces produits agricoles aux creuseurs"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-60e,4833,3543,49,IPIS,IPIS - Madini,codmine03650,Ngola,2020-07-22,0,Insécurité,POINT (27.832321666666665 -2.2430233333333334),27.83232167,-2.24302333,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,MATAMBA,88,more2h,more2h,1,0,Cassitérite,Kigulube,BUKAVU,Coltan,,,,,,,1,1,Raïa Mutomboki,Groupe armé local,Aléatoire,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,1,"Creuser, Concassage, Lavage, Traiter les déchets",1,"Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-60d,4834,3544,20,IPIS,IPIS - Madini,codmine00850,Mungwe,2020-07-23,1,,POINT (28.90197 -1.76775),28.90197,-1.76775,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,42,more2h,more2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,1,Lavage
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-60c,4835,3545,67,IPIS,IPIS - Madini,codmine02981,Kakimbalu,2020-07-23,1,,POINT (27.89613 -2.843915),27.89613,-2.843915,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba sud,Nzibi,60,less2h,less2h,0,1,Or,Mulungu,Bukavu,,,,,,,0,1,0,FARDC,FARDC - Pas d’ingérence constatée,Une fois par semaine,0,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,CNPRI,,,,0,,1,"Responsable des puits, régente du site"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-60b,4836,3546,29,IPIS,IPIS - Madini,codmine03174,Nandele,2020-07-23,1,,POINT (28.8722123 -4.150542),28.8722123,-4.150542,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma Sud,Mukera,55,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,0,0,0,0,Maï-Maï Maï-maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-60a,4837,3547,15,IPIS,IPIS - Madini,codmine03641,Luhuwe,2020-07-23,1,,POINT (28.90542743333333 -1.7738556666666667),28.90542743,-1.77385567,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,,Numbi,24,more2h,more2h,1,0,Coltan,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,1,Lavage
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-609,4838,3548,48,IPIS,IPIS - Madini,codmine03649,Bineza,2020-07-23,1,,POINT (27.7917 -2.2052899999999998),27.7917,-2.20529,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Nduma,45,more2h,more2h,1,0,Cassitérite,Tchonka,BUKAVU,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Une fois par mois,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-608,4839,3549,54,IPIS,IPIS - Madini,codmine03651,Lutumba,2020-07-23,1,,POINT (27.802035 -2.2828633333333332),27.802035,-2.28286333,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Makutano,70,more2h,more2h,0,1,Or,"Nyambembe, tchonka",BUKAVU,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Une fois par mois,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-607,4840,3550,55,IPIS,IPIS - Madini,codmine03652,Africa Moto,2020-07-23,1,,POINT (27.88238816666667 -2.8476568833333333),27.88238817,-2.84765688,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Kamulila,52,less2h,less2h,0,1,Or,Sur place dans le site minier Africa moto,Bukavu par le contoire Kikyas,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,CNPRI,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-606,4841,3551,76,IPIS,IPIS - Madini,codmine00777,Kamosho/Nord-Est,2020-07-24,1,,POINT (27.98535 -2.530438),27.98535,-2.530438,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Sud,Nzovu,76,less2h,less2h,1,0,Cassitérite,Nzovu,Bukavu,Coltan,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,0,0,0,0,1,0,0,Police Nationale Congolaise (sauf PMH),PNC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,Chefferie,,,,,0,,1,"Concassage, Lavage, Transport des minerais, Traiter les déchets, Elles amènent des bois pour chauffer les roches minéralisées qui ont résisté afin de transporter pour le lavage."
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-605,4842,3552,68,IPIS,IPIS - Madini,codmine00799,Butulo/Kamingazi,2020-07-24,1,,POINT (27.905407 -2.833526),27.905407,-2.833526,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Butulo/Kamingazi,50,less2h,less2h,0,1,Or,Mulungu,Bukavu,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,1,0,0,0,0,0,0,,0,,,,,,,,,,Division des mines,SAESSCAM,Chefferie,CNPRI,,,,0,,1,"Responsables des puits,"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-604,4843,3553,59,IPIS,IPIS - Madini,codmine00801,Luwawa/Karonza,2020-07-24,1,,POINT (27.895018 -2.838087),27.895018,-2.838087,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Luwawa,32,less2h,less2h,0,1,Or,Dans le site minier même (LUWAWA ASEMAKE),Bukavu,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,CNPRI,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-603,4844,3554,16,IPIS,IPIS - Madini,codmine00848,Biriki,2020-07-24,1,,POINT (28.90496 -1.77952),28.90496,-1.77952,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,12,less2h,less2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-602,4845,3555,31,IPIS,IPIS - Madini,codmine00935,Deux Maisons,2020-07-24,1,,POINT (28.87138 -4.16678),28.87138,-4.16678,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma-Sud,Mukera,150,less2h,less2h,0,1,Or,Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,1,0,0,0,Maï-Maï Maï-maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,"Creuser, Traiter les déchets, Certains enfant creusent et font de la cuisine pour les Creuseurs",0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-601,4846,3556,32,IPIS,IPIS - Madini,codmine03645,Mwamulenda,2020-07-24,1,,POINT (28.867140000000003 -4.168213333333333),28.86714,-4.16821333,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,,Mukera,65,less2h,less2h,0,1,Or,Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,0,0,0,0,Maï-Maï Maï-maï  Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,Traiter les déchets,1,PDG
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-600,4847,3557,86,IPIS,IPIS - Madini,codmine03660,D20 (Ilunga2),2020-07-24,1,,POINT (28.005537366666665 -2.4999702),28.00553737,-2.4999702,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Kabilu,65,more2h,more2h,1,0,Cassitérite,Nzovu,Bukavu,Coltan,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Aléatoire,1,1,0,0,0,0,0,1,SAESSCAM,Division des mines,Chefferie,,,,,0,,1,"Creuser, Concassage, Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-5ff,4848,3558,53,IPIS,IPIS - Madini,codmine00687,Tukutu,2020-07-25,1,,POINT (27.736941 -2.23857),27.736941,-2.23857,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Nord,Nyambembe/Bionga,160,less2h,less2h,1,0,Cassitérite,Tchonka,BUKAVU,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,iTSCI,,1,Creuser sous terre,1,"Concassage, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-5fe,4849,3559,17,IPIS,IPIS - Madini,codmine00853,Katandari,2020-07-25,1,,POINT (28.835725 -1.77318),28.835725,-1.77318,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Lumbishi,21,less2h,less2h,0,1,Or,Numbi  et lumbishi,Bukavu et goma,Tourmaline,,,,,,0,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-5fd,4850,3560,52,IPIS,IPIS - Madini,codmine02778,Kamangungulu,2020-07-25,1,,POINT (27.7362066666666 -2.2172533333333333),27.73620667,-2.21725333,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,,30,less2h,less2h,1,0,Cassitérite,Tchonka,BUKAVU,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,,,iTSCI,,0,,1,"Creuser, Lavage, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-5fc,4851,3561,34,IPIS,IPIS - Madini,codmine03176,Amérique,2020-07-25,1,,POINT (28.8644366 -4.1664831),28.8644366,-4.1664831,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma Sud,Mukera,40,less2h,less2h,0,1,Or,Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,0,0,0,0,Maï-Maï Maï-maï  Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,"Creuser, Lavage, Traiter les déchets",0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-5fb,4852,3562,33,IPIS,IPIS - Madini,codmine03646,Milanga,2020-07-25,1,,POINT (28.86557833333333 -4.161991666666666),28.86557833,-4.16199167,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,,Mukera,73,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois tous les 15 jours,0,0,0,0,0,0,0,0,Maï-Maï Maï-maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,"Creuser, Lavage, Traiter les déchets, Les mêmes enfants qui creusent font de la cuisine pour les creuseurs",0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-5fa,4853,3563,79,IPIS,IPIS - Madini,codmine03655,Manganèse (Wikusa),2020-07-25,1,,POINT (27.938391166666666 -2.4415674833333334),27.93839117,-2.44156748,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Bikibwe,85,more2h,more2h,1,0,Cassitérite,"Luyuyu,Nzovu",Bukavu,Coltan,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Une fois par mois,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,Chefferie,DPMR,,,,1,"Concassage, Lavage, Traiter les déchets",1,"Concassage, Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-5f9,4854,3564,80,IPIS,IPIS - Madini,codmine03656,Kantombi,2020-07-25,0,"Présence des groupes arrimés, et distance élèvée",POINT (27.940367466666665 -2.4464029000000003),27.94036747,-2.4464029,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Kindume,80,more2h,more2h,1,0,Cassitérite,"Nzovu, Lulingu",Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,1,1,1,Raïa Mutomboki,Groupe armé local,Aléatoire,1,1,0,0,0,1,0,1,,,,,,,,0,,1,"Concassage, Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-5f8,4855,3565,60,IPIS,IPIS - Madini,codmine00798,Ontario,2020-07-26,1,,POINT (27.906611 -2.834024),27.906611,-2.834024,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Kamuli,60,less2h,less2h,0,1,Or,Dans le site même,Bukavu,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,1,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,CNPRI,,,,0,,1,"Creuser, _Elles font l'échange des nourritures( produits agricoles ""farine de manioc..."") contre les minerais."
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-5f7,4856,3566,12,IPIS,IPIS - Madini,codmine02819,Ruziba,2020-07-26,1,,POINT (28.8084766667 -1.7935883333),28.80847667,-1.79358833,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Bihovu,37,less2h,less2h,1,0,Coltan,Lumbishi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-5f6,4857,3567,77,IPIS,IPIS - Madini,codmine03654,Topetope,2020-07-26,0,Distance trop élevée et insécurité,POINT (27.971941666666666 -2.350886666666667),27.97194167,-2.35088667,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Kibila,70,more2h,more2h,1,0,Cassitérite,"Nzovu,luyuyu.",Bukavu,Coltan,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,0,0,0,0,1,0,0,Raïa Mutomboki,Groupe armé local,Aléatoire,1,0,0,0,0,1,0,1,SAESSCAM,Division des mines,Chefferie,,,,,0,,1,"Concassage, Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-5f5,4858,3568,69,IPIS,IPIS - Madini,codmine00795,Kalekwa,2020-07-27,1,,POINT (27.917721 -2.837738),27.917721,-2.837738,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Kalekwa,250,more2h,more2h,0,1,Or,MULUNGU,Bukavu,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,1,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Anti-fraude,Chefferie,Division des mines,,,,0,,1,Comité de gestion du site
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17c662a0ff2_-5f4,4859,3569,35,IPIS,IPIS - Madini,codmine00933,Ma Boutiques,2020-07-27,1,,POINT (28.87495 -4.15917),28.87495,-4.15917,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma-Sud,Mukera,40,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,0,0,0,0,1,0,0,0,Maï-Maï Maï-maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,"Creuser, Traiter les déchets, En plus de creusage, ils cuisinent pour les ouvriers",0,
